Name,Description,Icon,Price,Category,Link,GameCharImage
SHD Leveling,"The desired number of SHD Levels;
Stats increase up to 1000 Level;
Tons of
High-End
gear and resources will drop during the service.",,"2,69 €",🔥Crossroads,https://skycoach.gg/division-2-boost/current-season,https://skycoach.gg/storage/uploads/products/shd-and-season-pass-leveling1698135845_picture_item.png
Scorpio,"The
Scorpio
Exotic Shotgun obtained on your account;
All other
High-End
and
Exotic
gear that might drop during the service;
Experience for your Season Pass and SHD Level.",,"28,99 €",Exotic Weapons,https://skycoach.gg/division-2-boost/exotic-weapons,https://skycoach.gg/storage/uploads/products/scorpio1698742060_picture_item.png
Season Journey Missions,"Buy
The Division 2 Season Journey Missions Boost
to dive into engaging challenges and unlock various rewards, including unique cosmetics, experience boosts, crafting materials, and exclusive items. Progress through thrilling story-driven missions, complete objectives, and enjoy the benefits of seasonal modifiers, all while enhancing your gameplay experience with unique gear and rare collectibles.
Our service includes:
Any Season Journey Missions completed or its specific objectives;
Chances to unlock Seasonal modifiers;
Exclusive cosmetic Items;
SHD and Season Pass levels;
All other items and resources that might drop during this service.",,"0,99 €",🔥Crossroads,https://skycoach.gg/division-2-boost/current-season,https://skycoach.gg/storage/uploads/products/season-journey-missions1734521395_picture_item.png
The Catalyst Mask,"Looking to add the new mask to your Division 2 exotic collection? Buy the Catalyst Mask on Skycoach and enjoy your status-effect build like never before. This exotic provides the much-needed buffs to run the hybrid builds and pairs perfectly with weapons like Scorpio.
With the Division 2 Catalyst exotic mask for sale, you will get:
The exotic mask with unique visual effects.
All other High-End and Exotic gear that might drop during the service;
Experience for your Season Pass and SHD Level.
The Catalyst mask comes with an exotic talent:
Dealing and receiving Status Effect stacks the Weapon Damage and Status Effect buffs.
Killing a status-affected enemy at max stacks grants bonus armor and increased reload speed.",,"31,99 €",Battle for Brooklyn,https://skycoach.gg/division-2-boost/battle-for-brooklyn,https://skycoach.gg/storage/uploads/products/the-catalyst-mask1747922806_picture_item.png
Pakhan,"Buy the Pakhan exotic LMG in Division 2 to take out your enemies in style!
With our boosting service, you will get:
The Pakhan LMG
obtained on your account;
All other High-End and Exotic gear that might drop during the service;
Experience for your Season Pass and SHD Level.",,"35,99 €",Exotic Weapons,https://skycoach.gg/division-2-boost/exotic-weapons,https://skycoach.gg/storage/uploads/products/pakhan1748339768_picture_item.png
The Capacitor,"The Capacitor
Exotic Assault Rifle obtained on your account;
All other
High-End
and
Exotic
gear that might drop during the service;
Experience for your Season Pass and SHD Level.",,"28,99 €",Exotic Weapons,https://skycoach.gg/division-2-boost/exotic-weapons,https://skycoach.gg/storage/uploads/products/the-capacitor1698741216_picture_item.png
The Ravenous,"The
Ravenous
Exotic Rifle obtained on your account;
All other
High-End
and
Exotic
gear that might drop during the service;
Experience for your Season Pass and SHD Level.",,"43,99 €",Exotic Weapons,https://skycoach.gg/division-2-boost/exotic-weapons,https://skycoach.gg/storage/uploads/products/the-ravenous1698135642_picture_item.png
Brooklyn Hunters,"The Battle for Brooklyn DLC has eight new Hunter riddles to solve. The research and grind to find all the Hunters can take up to a whole day, not to mention the fight itself. But rewards are worth it: for each defeated Hunter, you get a unique mask and an Ash key to open the Bridge cache with Huntsman Named Assault Rifle.
Order a Brooklyn Hunters boost to get all the new masks and loot.
With our Brooklyn Hunters carry service, you'll receive:
The new Hunter masks for your collection.
The Ash keys for the Bridge cache.
All the high-tier loot from the Hunters.
Experience for your Season Pass and SHD Level.
Save your time and let the Pro players solve the hunter puzzle for you.",,"42,99 €",Battle for Brooklyn,https://skycoach.gg/division-2-boost/battle-for-brooklyn,https://skycoach.gg/storage/uploads/products/brooklyn-hunters1747922791_picture_item.png
Pakhan,"Buy the Pakhan exotic LMG in Division 2 to take out your enemies in style!
With our boosting service, you will get:
The Pakhan LMG
obtained on your account;
All other High-End and Exotic gear that might drop during the service;
Experience for your Season Pass and SHD Level.",,"35,99 €",🔥Crossroads,https://skycoach.gg/division-2-boost/current-season,https://skycoach.gg/storage/uploads/products/pakhan1748339768_picture_item.png
Division 2 Exotic Components,"Buy Division 2 Exotic Components for sale on our platform now and receive:
Selected amount of Exotic Components;
All other resources and rewards received during the service completion.
Exotic Components in Division 2 are crafting materials used to enhance your proficiency and expertise levels. With our cheap Division 2 Exotic Components service you can get as many of them as you need in no time!",,"5,71 €",Exotic Weapons,https://skycoach.gg/division-2-boost/exotic-weapons,https://skycoach.gg/storage/uploads/products/division-2-exotic-components1742290518_picture_item.png
Seasonal Climax Mission,"Buy Climax Mission boost to earn powerful new gear and elevate your gameplay experience. Whether you're fine-tuning your build for PvE encounters or gearing up for intense PvP battles, this mission is a must-complete activity for dedicated agents, offering exclusive rewards, challenging enemies, and valuable loot.
Our The Division 2 Seasonal Climax Mission carry includes:
Climax Mission completed on chosen difficulty;
Chance to get The Provocator Exotic Chest from the Theo Parnell mission, or guaranteed drop from Master difficulty;
Chance to get Birdie's Quickfix Backpack from the Alani Kelso mission, or guaranteed drop from Master difficulty;
Experience for your Season Pass and SHD levels;
All the High-End and Exotic Gear that might drop during the service.",,"5,89 €",🔥Crossroads,https://skycoach.gg/division-2-boost/current-season,https://skycoach.gg/storage/uploads/products/seasonal-climax-mission1738941029_picture_item.png
Overlord,"Buy Overlord Division 2 on Skycoach to skip the grind and improve your build effectiveness.
The
Overlord
Exotic Shotgun obtained on your account;
All other
High-End
and
Exotic
gear that might drop during the service;
Experience for your Season Pass and SHD Level.",,"24,99 €",Exotic Weapons,https://skycoach.gg/division-2-boost/exotic-weapons,https://skycoach.gg/storage/uploads/products/overlord1718616059_picture_item.png
Huntsman Assault Rifle,"Please note:
you need 8 Ash keys to open the box and get this item. Adjust the slider to buy the necessary number of keys.
Buy the Huntsman Assault Rifle and get one of the best Named weapons in The Division 2. The Perfect Frenzy talent makes this rifle a must-have for damage stacking builds like Striker. To open the box containing the Huntsman, our pro players will help you to summon and kill Hunters in 8 different Brooklyn locations to get all the Ash keys.
As a result, you will get:
The hunter FAMAS
with the Perfect Frenzy talent and unique skin;
The talent: +3% rate of fire and weapon damage for every 8 bullets in the magazine capacity;
Some Hunter Masks from Brooklyn;
Top-tier loot from killed Hunters;
All other High-End and Exotic gear that might drop during the service;
Experience for your Season Pass and SHD Level.",,"5,99 €",Battle for Brooklyn,https://skycoach.gg/division-2-boost/battle-for-brooklyn,https://skycoach.gg/storage/uploads/products/huntsman-assault-rifle1748755619_picture_item.png
Nimble Holster,"The Nimble Exotic Holster obtained on your account;
All other High-End and Exotic gear that might drop during the service;
Experience for your Season Pass and SHD Level.
Buy the Nimble exotic holster and receive the talent Bob and Weave:
Receive a 5% repair of your total armor for every 1m running cover-to-cover.
Damage taken while running cover-to-cover is healed over 10 seconds.",,"32,39 €",🔥Crossroads,https://skycoach.gg/division-2-boost/current-season,https://skycoach.gg/storage/uploads/products/nimble-holster1748339731_picture_item.png
Season Pass Boost,"Buy The Division 2 Season Pass Boost and speedrun the entire path of 100 levels, containing special rewards and many other benefits, quickly and effortlessly. Grinding on pass levels can sometimes be very exhausting; especially, when you don't have any parallel goals, it becomes a very boring and obligatory routine.
With Division 2 Season Pass carry, you will get:
The selected Season Pass level reached;
Unique pass rewards you won't get anywhere else;
Some Season Journey Missions completed;
Lots of Proficiency, Expertise, and SHD increased.",,"4,77 €",🔥Crossroads,https://skycoach.gg/division-2-boost/current-season,https://skycoach.gg/storage/uploads/products/season-pass-boost1740566450_picture_item.png
Purist SMG,"Buy the Purist, a named SMG in Division 2. Get it quickly, safely, and at a reasonable price. It is an excellent choice for players who want a reliable submachine gun with a unique talent to boost the weapon damage.
Our service includes:
Purist obtained on your account;
Talent: Perfect Streamline
All other
High-End
and
Exotic
gear that might drop during the service;
Experience for your Season Pass and SHD Level.",,"17,99 €",🔥Crossroads,https://skycoach.gg/division-2-boost/current-season,https://skycoach.gg/storage/uploads/products/purist-smg1748526052_picture_item.png
Lady Death,"The
Lady Death
Exotic Submachine Gun obtained on your account;
All other
High-End
and
Exotic
gear that might drop during the service;
Experience for your Season Pass and SHD Level.",,"28,99 €",Exotic Weapons,https://skycoach.gg/division-2-boost/exotic-weapons,https://skycoach.gg/storage/uploads/products/lady-death1698741886_picture_item.png
Manhunt Boost,"Buy Division 2 Manhunt Boost and effortlessly complete your chosen Scouts to unlock the Climax Mission. Whether you're chasing high-end rewards or aiming to progress through the season faster, our service ensures a hassle-free experience with top-tier loot and XP gains.
Our The Division 2 Manhunt carry includes:
The selected Manhunt Scouts completed;
Climax Mission unlocked for completing all Manhunt Scouts;
Experience for your Season Pass and SHD levels;
All the High-End and Exotic Gear that might drop during the service.",,"4,99 €",🔥Crossroads,https://skycoach.gg/division-2-boost/current-season,https://skycoach.gg/storage/uploads/products/manhunt-boost1738941008_picture_item.png
Strega,"Buy The Strega Exotic Assault Rifle boost and get a brand new assault rifle from Division 2. It is designed as a high-damage, specialized weapon, and its unique characteristics are intended to boost critical damage, particularly in long-range combat scenarios.
Our Strega farming service includes the following:
The Strega
Exotic Assault Rifle obtained on your account with
Unnerve Talent
;
All other
High-End
and
Exotic
gear that might drop during the service;
Experience for your Season Pass and SHD Level.",,"30,99 €",Exotic Weapons,https://skycoach.gg/division-2-boost/exotic-weapons,https://skycoach.gg/storage/uploads/products/strega1730734402_picture_item.png
Regulus,"The
Regulus
Exotic Pistol obtained on your account;
All other
High-End
and
Exotic
gear that might drop during the service;
Experience for your Season Pass and SHD Level.",,"54,99 €",Exotic Weapons,https://skycoach.gg/division-2-boost/exotic-weapons,https://skycoach.gg/storage/uploads/products/regulus1698135696_picture_item.png
Lud Assault Rifle,"Buy the Lud, a named assault rifle in Division 2, with the Perfect Steamline Talent. Get the weapon fast, cheap, and without a heavy grind. It is an excellent choice for players who want a reliable assault rifle with a unique talent to boost the weapon damage.
Our service includes:
Lud AR obtained on your account;
Talent: Perfect Streamline
All other
High-End
and
Exotic
gear that might drop during the service;
Experience for your Season Pass and SHD Level.",,"17,99 €",🔥Crossroads,https://skycoach.gg/division-2-boost/current-season,https://skycoach.gg/storage/uploads/products/lud-assault-rifle1748526061_picture_item.png
St. Elmo's Engine,"The
St. Elmo's Engine
Exotic Assault Rifle obtained on your account;
All other
High-End
and
Exotic
gear that might drop during the service;
Experience for your Season Pass and SHD Level.",,"21,99 €",Exotic Weapons,https://skycoach.gg/division-2-boost/exotic-weapons,https://skycoach.gg/storage/uploads/products/st-elmos-engine1698742014_picture_item.png
God Roll Armor,"Buy the God Roll armor for The Division 2 with any attributes and Talents. Customize your order and get any high-end item in the game for a fair price.
To get the best armor using our boosting service:
Choose the desired gear slot, from mask to kneepads.
Browse through the available Talens (if chest or backpack) and lock the one you need.
Pick the Core and Secondary attributes for your god roll armor piece.
Select the stat quality. We guarantee at least 70% of the max stat value (ex., 70% Crit Hit Chance is a 4.2% in-game), but the actual number is usually higher.
Enjoy The Division 2 God Rolls for sale and forget about hours of endless solo grind.",,"36,99 €",Battle for Brooklyn,https://skycoach.gg/division-2-boost/battle-for-brooklyn,https://skycoach.gg/storage/uploads/products/god-roll-armor1747995528_picture_item.png
Mosquito,"The
Mosquito
Exotic Pistol obtained on your account;
All other
High-End
and
Exotic
gear that might drop during the service;
Experience for your Season Pass and SHD Level.",,"24,99 €",Exotic Weapons,https://skycoach.gg/division-2-boost/exotic-weapons,https://skycoach.gg/storage/uploads/products/mosquito1707132625_picture_item.png
Ouroboros,"Buy the Division 2 Ouroboros Exotic weapon and acquire this top-tier gun without any grinding. Instead of wasting many hours, trust all the hard work to our PROs. Enjoy the gameplay with this OP gun without suffering while farming it.
The
Ouroboros
Exotic Submachine Gun obtained on your account;
All other
High-End
and
Exotic
gear that might drop during the service;
Experience for your Season Pass and SHD Level.",,"48,99 €",Exotic Weapons,https://skycoach.gg/division-2-boost/exotic-weapons,https://skycoach.gg/storage/uploads/products/ouroboros1698135667_picture_item.png
Nemesis,"The
Nemesis
Exotic Sniper Rifle obtained on your account;
All other
High-End
and
Exotic
gear that might drop during the service;
Experience for your Season Pass and SHD Level.",,"28,99 €",Exotic Weapons,https://skycoach.gg/division-2-boost/exotic-weapons,https://skycoach.gg/storage/uploads/products/nemesis1698741806_picture_item.png
Oxpecker,"Buy Oxpecker SMG in Division 2 to improve your shield builds beyond the limits.  With the ""Symbiosis"" talent, you will lose 10% of Shield Health per second, but Your Shield now repairs by 25% of the damage dealt by Oxpecker.
The
Oxpecker
Exotic Submachine Gun obtained on your account;
All other
High-End
and
Exotic
gear that might drop during the service;
Experience for your Season Pass and SHD Level.",,"28,99 €",Exotic Weapons,https://skycoach.gg/division-2-boost/exotic-weapons,https://skycoach.gg/storage/uploads/products/oxpecker1740566357_picture_item.png
Best PVE Build,"Buy The Division 2 Best PVE Builds and acquire the most OP gearing for the most effortless completion of any PVE content.
You will get:
Only the
Best PVE Builds
in the game;
Tons of new weapons and gear;
Endgame-ready Agent;
SHD and Season Pass levels.",,"0,99 €",🔥Crossroads,https://skycoach.gg/division-2-boost/current-season,https://skycoach.gg/storage/uploads/products/best-pve-build1698135881_picture_item.png
Huntsman Assault Rifle,"Please note:
you need 8 Ash keys to open the box and get this item. Adjust the slider to buy the necessary number of keys.
Buy the Huntsman Assault Rifle and get one of the best Named weapons in The Division 2. The Perfect Frenzy talent makes this rifle a must-have for damage stacking builds like Striker. To open the box containing the Huntsman, our pro players will help you to summon and kill Hunters in 8 different Brooklyn locations to get all the Ash keys.
As a result, you will get:
The hunter FAMAS
with the Perfect Frenzy talent and unique skin;
The talent: +3% rate of fire and weapon damage for every 8 bullets in the magazine capacity;
Some Hunter Masks from Brooklyn;
Top-tier loot from killed Hunters;
All other High-End and Exotic gear that might drop during the service;
Experience for your Season Pass and SHD Level.",,"5,99 €",🔥Crossroads,https://skycoach.gg/division-2-boost/current-season,https://skycoach.gg/storage/uploads/products/huntsman-assault-rifle1748755619_picture_item.png
Battle for Brooklyn Complete Bundle,"This complete bundle includes:
The Battle for Brooklyn campaign.
The Smart Cover skill.
The Catalyst - Exotic Mask.
4 World Missions and 4 Control Points.
16 World Bosses and 10 Bounties.
8 Hunter riddles with rewards.",,"0,99 €",Exotic Armor,https://skycoach.gg/division-2-boost/exotic-armor,https://skycoach.gg/storage/uploads/products/battle-for-brooklyn-complete-bundle1748006186_picture_item.png
The Catalyst Mask,"Looking to add the new mask to your Division 2 exotic collection? Buy the Catalyst Mask on Skycoach and enjoy your status-effect build like never before. This exotic provides the much-needed buffs to run the hybrid builds and pairs perfectly with weapons like Scorpio.
With the Division 2 Catalyst exotic mask for sale, you will get:
The exotic mask with unique visual effects.
All other High-End and Exotic gear that might drop during the service;
Experience for your Season Pass and SHD Level.
The Catalyst mask comes with an exotic talent:
Dealing and receiving Status Effect stacks the Weapon Damage and Status Effect buffs.
Killing a status-affected enemy at max stacks grants bonus armor and increased reload speed.",,"31,99 €",Exotic Armor,https://skycoach.gg/division-2-boost/exotic-armor,https://skycoach.gg/storage/uploads/products/the-catalyst-mask1747922806_picture_item.png
God Roll Armor,"Buy the God Roll armor for The Division 2 with any attributes and Talents. Customize your order and get any high-end item in the game for a fair price.
To get the best armor using our boosting service:
Choose the desired gear slot, from mask to kneepads.
Browse through the available Talens (if chest or backpack) and lock the one you need.
Pick the Core and Secondary attributes for your god roll armor piece.
Select the stat quality. We guarantee at least 70% of the max stat value (ex., 70% Crit Hit Chance is a 4.2% in-game), but the actual number is usually higher.
Enjoy The Division 2 God Rolls for sale and forget about hours of endless solo grind.",,"36,99 €",Exotic Armor,https://skycoach.gg/division-2-boost/exotic-armor,https://skycoach.gg/storage/uploads/products/god-roll-armor1747995528_picture_item.png
Division 2 Exotic Components,"Buy Division 2 Exotic Components for sale on our platform now and receive:
Selected amount of Exotic Components;
All other resources and rewards received during the service completion.
Exotic Components in Division 2 are crafting materials used to enhance your proficiency and expertise levels. With our cheap Division 2 Exotic Components service you can get as many of them as you need in no time!",,"5,71 €",Exotic Armor,https://skycoach.gg/division-2-boost/exotic-armor,https://skycoach.gg/storage/uploads/products/division-2-exotic-components1742290518_picture_item.png
Memento Backpack,"The
Memento
Exotic Backpack obtained on your account;
All other
High-End
and
Exotic
gear that might drop during the service;
Experience for your Season Pass and SHD Level.",,"32,49 €",Exotic Armor,https://skycoach.gg/division-2-boost/exotic-armor,https://skycoach.gg/storage/uploads/products/memento-backpack1698135992_picture_item.png
Free Random Exotics,"A number of random exotics obtained on your account.
A selected number of free exotics included.
Tons of high-end gear and resources.
Some XP for your SHD watch.",,"26,99 €",Exotic Armor,https://skycoach.gg/division-2-boost/exotic-armor,https://skycoach.gg/storage/uploads/products/free-random-exotics1747394080_picture_item.png
Coyote's Mask,"The
Coyote's
Exotic Mask obtained on your account;
All other
High-End
and
Exotic
gear that might drop during the service;
Experience for your Season Pass and SHD Level.",,"32,39 €",Exotic Armor,https://skycoach.gg/division-2-boost/exotic-armor,https://skycoach.gg/storage/uploads/products/coyotes-mask1698136038_picture_item.png
Catharsis Mask,"The
Catharsis
Exotic Mask obtained on your account;
All other
High-End
and
Exotic
gear that might drop during the service;
Experience for your Season Pass and SHD Level.",,"32,39 €",Exotic Armor,https://skycoach.gg/division-2-boost/exotic-armor,https://skycoach.gg/storage/uploads/products/catharsis-mask1699448500_picture_item.png
NinjaBike Backpack,"The
NinjaBike
Exotic Backpack obtained on your account;
All other
High-End
and
Exotic
gear that might drop during the service;
Experience for your Season Pass and SHD Level.",,"32,39 €",Exotic Armor,https://skycoach.gg/division-2-boost/exotic-armor,https://skycoach.gg/storage/uploads/products/ninjabike-backpack1698136080_picture_item.png
Tardigrade Armor Chest,"The
Tardigrade
Exotic Armor obtained on your account;
All other
High-End
and
Exotic
gear that might drop during the service;
Experience for your Season Pass and SHD Level.",,"32,29 €",Exotic Armor,https://skycoach.gg/division-2-boost/exotic-armor,https://skycoach.gg/storage/uploads/products/tardigrade-armor-chest1698136109_picture_item.png
BTSU Gloves,"The
BTSU
Exotic Gloves obtained on your account;
All other
High-End
and
Exotic
gear that might drop during the service;
Experience for your Season Pass and SHD Level.",,"32,29 €",Exotic Armor,https://skycoach.gg/division-2-boost/exotic-armor,https://skycoach.gg/storage/uploads/products/btsu-gloves1698136147_picture_item.png
Vile Mask,"The
Vile
Exotic Mask obtained on your account;
All other
High-End
and
Exotic
gear that might drop during the service;
Experience for your Season Pass and SHD Level.",,"32,39 €",Exotic Armor,https://skycoach.gg/division-2-boost/exotic-armor,https://skycoach.gg/storage/uploads/products/vile-mask1699448463_picture_item.png
Acosta's Go Bag,"The
Acosta's Go Bag
Exotic obtained on your account;
All other
High-End
and
Exotic
gear that might drop during the service;
Experience for your Season Pass and Artifact.",,"41,39 €",Exotic Armor,https://skycoach.gg/division-2-boost/exotic-armor,https://skycoach.gg/storage/uploads/products/acostas-go-bag1699448519_picture_item.png
NinjaBike Kneepads,"The
NinjaBike
Exotic Kneepads obtained on your account;
All other
High-End
and
Exotic
gear that might drop during the service;
Experience for your Season Pass and SHD Level.",,"32,39 €",Exotic Armor,https://skycoach.gg/division-2-boost/exotic-armor,https://skycoach.gg/storage/uploads/products/ninjabike-kneepads1699448563_picture_item.png
Ridgeway's Pride Chest,"The
Ridgeway's Pride
Exotic Chest obtained on your account;
All other
High-End
and
Exotic
gear that might drop during the service;
Experience for your Season Pass and SHD Level.",,"44,59 €",Exotic Armor,https://skycoach.gg/division-2-boost/exotic-armor,https://skycoach.gg/storage/uploads/products/ridgeways-pride-chest1699885267_picture_item.png
Exodus Gloves,"Buy Exodus Gloves - an armor piece from The Division 2. Its unique talent, called Smoke Screen, allows agents to disappear from enemy sights in PvE content and dominate other players in the Dark Zone.
Our Exodus farming service includes the following:
The Exodus
Exotic Gloves
obtained on your account;
Season Pass progression;
All other
High-End
and
Exotic
gear that might drop during the service;
Experience for your Season Pass and SHD Level.",,"18,99 €",Exotic Armor,https://skycoach.gg/division-2-boost/exotic-armor,https://skycoach.gg/storage/uploads/products/exodus-gloves1740566329_picture_item.png
Sawyer's Kneepads,"The
Sawyer's
Exotic Kneepads obtained on your account;
All other
High-End
and
Exotic
gear that might drop during the service;
Experience for your Season Pass and SHD Level.",,"32,39 €",Exotic Armor,https://skycoach.gg/division-2-boost/exotic-armor,https://skycoach.gg/storage/uploads/products/sawyers-kneepads1699448585_picture_item.png
Provocator,"Buy The Provocator Exotic Chest piece boost and get a brand new armor from Division 2. It brings unique talents that enhance weapon damage and resilience under specific combat scenarios. Its exceptional talent allows players to gain amplified damage for each pellet that hits a target with a shotgun. When at least six pellets hit, the Provocator grants a damage boost on the next shot, stacking up with each hit for heightened effectiveness during sustained firefights. This feature is designed to work well for close-combat engagements, especially effective in crowd-control scenarios typical in PvE or PvP skirmishes.
Our Provocator farming service includes the following:
The Provocator
Exotic Chest piece
obtained on your account with
Challenger Talent
;
Climax Mission on Master difficulty completed;
All other
High-End
and
Exotic
gear that might drop during the service;
Experience for your Season Pass and SHD Level.",,"13,99 €",Exotic Armor,https://skycoach.gg/division-2-boost/exotic-armor,https://skycoach.gg/storage/uploads/products/provocator1730734430_picture_item.png
Centurion’s Scabbard,"Buy The Centurion’s Scabbard Exotic Holster piece boost and get brand new armor from Division 2. This exotic holster is designed to integrate well into builds focused on rapid weapon swapping and damage output, making it a valuable asset in challenging content.
Our Centurion’s Scabbard farming service includes the following:
The Centurion’s Scabbard
Exotic Chest piece
obtained on your account with
Counter Talent
;
All other
High-End
and
Exotic
gear that might drop during the service;
Experience for your Season Pass and SHD Level.",,"31,99 €",Exotic Armor,https://skycoach.gg/division-2-boost/exotic-armor,https://skycoach.gg/storage/uploads/products/centurions-scabbard1730734414_picture_item.png
God Roll Armor,"Buy the God Roll armor for The Division 2 with any attributes and Talents. Customize your order and get any high-end item in the game for a fair price.
To get the best armor using our boosting service:
Choose the desired gear slot, from mask to kneepads.
Browse through the available Talens (if chest or backpack) and lock the one you need.
Pick the Core and Secondary attributes for your god roll armor piece.
Select the stat quality. We guarantee at least 70% of the max stat value (ex., 70% Crit Hit Chance is a 4.2% in-game), but the actual number is usually higher.
Enjoy The Division 2 God Rolls for sale and forget about hours of endless solo grind.",,"36,99 €",Named Items,https://skycoach.gg/division-2-boost/named-items,https://skycoach.gg/storage/uploads/products/god-roll-armor1747995528_picture_item.png
